,feature_no,HER2+_fi,HR+_fi,TN_fi,mean_fi,gene_ids
199,1673,0.008058246232321835,0.06286467298865318,0.07677404252812266,0.04923232058303256,"['ENSG00000137968', 'ENSG00000205595', 'ENSG00000177679', 'ENSG00000156110', 'ENSG00000186908', 'ENSG00000089916', 'ENSG00000169783', 'ENSG00000171298']"
200,2768,0.07350165026262402,0.057766389884054664,0.015469974348670803,0.04891267149844983,"['ENSG00000188157', 'ENSG00000172554', 'ENSG00000071539', 'ENSG00000105963', 'ENSG00000137090', 'ENSG00000107929', 'ENSG00000183020', 'ENSG00000103227', 'ENSG00000159842', 'ENSG00000116032']"
201,2723,0.049287940301001074,0.06867277434095741,0.028615852640941738,0.04885885576096674,"['ENSG00000184677', 'ENSG00000154162', 'ENSG00000134020', 'ENSG00000077327', 'ENSG00000148935', 'ENSG00000139163', 'ENSG00000102683', 'ENSG00000215277', 'ENSG00000128739', 'ENSG00000214265']"
202,485,0.07208904718980193,0.009414110528523452,0.06491560973227024,0.04880625581686521,['ENSG00000114279']
203,2388,0.016797312961425632,0.05212311616167426,0.07740096267312765,0.04877379726540918,"['ENSG00000182903', 'ENSG00000063438', 'ENSG00000112685', 'ENSG00000180190', 'ENSG00000107104', 'ENSG00000151240', 'ENSG00000174915', 'ENSG00000139044', 'ENSG00000090565', 'ENSG00000141252', 'ENSG00000158270']"
204,2606,0.01894780760165304,0.06849302155897022,0.05853292237967253,0.04865791718009859,"['ENSG00000214694', 'ENSG00000164327', 'ENSG00000124721', 'ENSG00000106536', 'ENSG00000168615', 'ENSG00000188906', 'ENSG00000183722', 'ENSG00000100354']"
205,2414,0.017616492096858564,0.0695134624838829,0.058712469898164275,0.04861414149296858,"['ENSG00000183960', 'ENSG00000129173', 'ENSG00000052126', 'ENSG00000121390', 'ENSG00000188477', 'ENSG00000134490', 'ENSG00000130287', 'ENSG00000185052', 'ENSG00000099917']"
206,623,0.06801130816340446,0.01662681735382648,0.06113535523414612,0.04859116025045902,"['ENSG00000188976', 'ENSG00000178950', 'ENSG00000188818', 'ENSG00000164828', 'ENSG00000137090', 'ENSG00000107929', 'ENSG00000177830', 'ENSG00000060237', 'ENSG00000103227', 'ENSG00000159842']"
207,510,0.04336490087211132,0.07020336844027042,0.03211819233372808,0.04856215388203661,"['ENSG00000204623', 'ENSG00000204622', 'ENSG00000106086', 'ENSG00000104660', 'ENSG00000189403', 'ENSG00000197162', 'ENSG00000101331', 'ENSG00000171189']"
208,864,0.07038904020562768,0.06950394296087324,0.00567843916847778,0.0485238074449929,"['ENSG00000168702', 'ENSG00000196782', 'ENSG00000131504', 'ENSG00000006530', 'ENSG00000167632']"
209,1679,0.009368267138997908,0.06537266020663082,0.07050509728025645,0.048415341541961726,"['ENSG00000171502', 'ENSG00000175161', 'ENSG00000163625', 'ENSG00000148602', 'ENSG00000151376', 'ENSG00000140941']"
210,62,0.07041050340980291,0.0640414516814053,0.01060558174875041,0.04835251227998621,"['ENSG00000116514', 'ENSG00000049323', 'ENSG00000173705', 'ENSG00000168379', 'ENSG00000122507', 'ENSG00000150076', 'ENSG00000151322', 'ENSG00000101489', 'ENSG00000088298', 'ENSG00000198947']"
211,1838,0.00638872079617272,0.061729123974218966,0.07615998843684793,0.04809261106907987,"['ENSG00000173406', 'ENSG00000174839', 'ENSG00000163453', 'ENSG00000146143', 'ENSG00000186509', 'ENSG00000139971', 'ENSG00000157470', 'ENSG00000167555', 'ENSG00000087495']"
212,517,0.07121334346011281,0.049033347573131325,0.02371851497766329,0.047988402003635806,"['ENSG00000186409', 'ENSG00000057935', 'ENSG00000010282', 'ENSG00000215203', 'ENSG00000112964', 'ENSG00000024048', 'ENSG00000147432', 'ENSG00000139173', 'ENSG00000120658', 'ENSG00000104133', 'ENSG00000056345', 'ENSG00000078043', 'ENSG00000196839', 'ENSG00000160185', 'ENSG00000100347']"
213,2553,0.022940848576836287,0.06568654680997497,0.055251917602072355,0.04795977099629454,"['ENSG00000142611', 'ENSG00000144619', 'ENSG00000197386', 'ENSG00000137275', 'ENSG00000198286', 'ENSG00000183117', 'ENSG00000008516', 'ENSG00000088256', 'ENSG00000185019']"
214,2683,0.05970577908679843,0.070211411844939,0.013952255098265596,0.04795648201000101,"['ENSG00000116544', 'ENSG00000113494', 'ENSG00000064999', 'ENSG00000189212', 'ENSG00000148498', 'ENSG00000026508', 'ENSG00000172915', 'ENSG00000174373', 'ENSG00000134138', 'ENSG00000105176', 'ENSG00000080839', 'ENSG00000159216']"
215,2736,0.04680766024626792,0.06794738590717316,0.028886757399886845,0.04788060118444264,"['ENSG00000060688', 'ENSG00000113360', 'ENSG00000082213', 'ENSG00000180347', 'ENSG00000109911', 'ENSG00000170456', 'ENSG00000073910', 'ENSG00000198838', 'ENSG00000214635', 'ENSG00000189309', 'ENSG00000141429', 'ENSG00000156299', 'ENSG00000185666', 'ENSG00000198947']"
216,825,0.073226646669209,0.06534966096282005,0.005045344081518124,0.047873883904515725,"['ENSG00000071054', 'ENSG00000181458', 'ENSG00000205359', 'ENSG00000136874', 'ENSG00000171759', 'ENSG00000102466']"
217,2176,0.07204768824158236,0.04789898639137391,0.023656183521525237,0.04786761938482717,"['ENSG00000121904', 'ENSG00000082196', 'ENSG00000124493', 'ENSG00000164619', 'ENSG00000166016', 'ENSG00000129515', 'ENSG00000108292', 'ENSG00000205726', 'ENSG00000100297']"
218,791,0.021242543047264917,0.06642254155070987,0.055735708876745775,0.04780026449157352,"['ENSG00000119844', 'ENSG00000163638', 'ENSG00000049192', 'ENSG00000171988', 'ENSG00000149823', 'ENSG00000149948', 'ENSG00000125952', 'ENSG00000188501', 'ENSG00000154262', 'ENSG00000150636', 'ENSG00000102053']"
219,2549,0.016764309797435997,0.06721642554271966,0.05929305989615386,0.04775793174543651,"['ENSG00000160075', 'ENSG00000115705', 'ENSG00000164880', 'ENSG00000198010', 'ENSG00000185736', 'ENSG00000100726', 'ENSG00000167705', 'ENSG00000101307', 'ENSG00000169093']"
220,2172,0.07021408673725091,0.038169150411849845,0.03464844888832886,0.0476772286791432,"['ENSG00000049323', 'ENSG00000153558', 'ENSG00000122507', 'ENSG00000086102', 'ENSG00000110422', 'ENSG00000151322', 'ENSG00000101489', 'ENSG00000125966', 'ENSG00000220899']"
221,2060,0.060096469894051555,0.06799310212954879,0.01473494979145471,0.047608173938351685,"['ENSG00000186487', 'ENSG00000109685', 'ENSG00000145494', 'ENSG00000112699', 'ENSG00000002822', 'ENSG00000104728', 'ENSG00000130592', 'ENSG00000151062', 'ENSG00000162039', 'ENSG00000167475', 'ENSG00000222013', 'ENSG00000213638', 'ENSG00000198053']"
222,2357,0.06595491094514727,0.06816043019294739,0.008685862040147185,0.047600401059413947,"['ENSG00000066557', 'ENSG00000185274', 'ENSG00000198954', 'ENSG00000162105', 'ENSG00000213614', 'ENSG00000182040', 'ENSG00000147140']"
223,2229,0.0658693456556648,0.06882168719545007,0.0076668180213891905,0.04745261695750135,"['ENSG00000198198', 'ENSG00000115970', 'ENSG00000112992', 'ENSG00000170734', 'ENSG00000106603', 'ENSG00000154529', 'ENSG00000149084', 'ENSG00000104164', 'ENSG00000141293', 'ENSG00000175387', 'ENSG00000196218', 'ENSG00000180205', 'ENSG00000056487']"
224,1312,0.046064181351102886,0.06909061445388943,0.02714537653606385,0.04743339078035205,"['ENSG00000144644', 'ENSG00000146112', 'ENSG00000011177', 'ENSG00000110888', 'ENSG00000187676', 'ENSG00000166922', 'ENSG00000099385', 'ENSG00000149600', 'ENSG00000157625']"
225,1655,0.01810433858074248,0.06609763732179999,0.058091612607240675,0.04743119616992772,"['ENSG00000143951', 'ENSG00000163630', 'ENSG00000164197', 'ENSG00000185942', 'ENSG00000133315', 'ENSG00000054654', 'ENSG00000074603', 'ENSG00000140937']"
226,2515,0.0704964713845402,0.030031838910654186,0.04175594656728208,0.04742808562082549,"['ENSG00000138081', 'ENSG00000047849', 'ENSG00000135605', 'ENSG00000158683', 'ENSG00000139687', 'ENSG00000221826', 'ENSG00000197818', 'ENSG00000165583']"
227,2245,0.05283111433062004,0.06804143625369762,0.021119370046362745,0.0473306402102268,"['ENSG00000068784', 'ENSG00000011376', 'ENSG00000164588', 'ENSG00000124813', 'ENSG00000123200', 'ENSG00000166123', 'ENSG00000005884', 'ENSG00000160392', 'ENSG00000186866']"
228,749,0.003924087671475718,0.06326053757220507,0.07421196393668651,0.04713219639345577,"['ENSG00000084754', 'ENSG00000109680', 'ENSG00000196176', 'ENSG00000180573', 'ENSG00000158373', 'ENSG00000221914', 'ENSG00000095777', 'ENSG00000123096', 'ENSG00000142192']"
229,2401,0.051773926243186,0.06674640664830804,0.02257178365951404,0.04703070551700269,"['ENSG00000142599', 'ENSG00000124786', 'ENSG00000153707', 'ENSG00000130413', 'ENSG00000133026', 'ENSG00000173482', 'ENSG00000066044', 'ENSG00000185236', 'ENSG00000182621']"
230,1657,0.007349613609621883,0.061485106982290746,0.07220521165058016,0.0470133107474976,"['ENSG00000184588', 'ENSG00000145242', 'ENSG00000069020', 'ENSG00000106609', 'ENSG00000174483', 'ENSG00000184226', 'ENSG00000159720']"
231,1855,0.07089438028633595,0.042191192163154485,0.02756958095356822,0.04688505113435288,"['ENSG00000137947', 'ENSG00000118785', 'ENSG00000156103', 'ENSG00000214414', 'ENSG00000197299']"
232,2762,0.013523322943779021,0.05207921581342816,0.07495032602921128,0.04685095492880616,"['ENSG00000134121', 'ENSG00000164366', 'ENSG00000112679', 'ENSG00000107099', 'ENSG00000015171', 'ENSG00000174885', 'ENSG00000073614', 'ENSG00000187624', 'ENSG00000105556']"
233,1664,0.01375622472842224,0.06652484107762575,0.06000570271164179,0.04676225617256326,"['ENSG00000118454', 'ENSG00000163235', 'ENSG00000198237', 'ENSG00000185274', 'ENSG00000137573', 'ENSG00000218599', 'ENSG00000107242', 'ENSG00000122958', 'ENSG00000121749', 'ENSG00000100731', 'ENSG00000166233', 'ENSG00000187008', 'ENSG00000215421', 'ENSG00000147133']"
234,1772,0.051635027346710556,0.06798826313546613,0.02059111430064149,0.04673813492760606,"['ENSG00000185013', 'ENSG00000048052', 'ENSG00000156011', 'ENSG00000187229', 'ENSG00000178031', 'ENSG00000165995', 'ENSG00000139144', 'ENSG00000216578', 'ENSG00000187537', 'ENSG00000167487', 'ENSG00000125821', 'ENSG00000154646', 'ENSG00000040608', 'ENSG00000086717']"
235,1569,0.051007695784792306,0.06746736075729132,0.02162289070314728,0.0466993157484103,"['ENSG00000118420', 'ENSG00000189357', 'ENSG00000185737', 'ENSG00000150672', 'ENSG00000170776']"
236,1731,0.06986555304378271,0.029684471305226907,0.04001367482356727,0.04652123305752563,"['ENSG00000010803', 'ENSG00000168038', 'ENSG00000064042', 'ENSG00000182836', 'ENSG00000213461', 'ENSG00000102763', 'ENSG00000165379', 'ENSG00000186868', 'ENSG00000196357', 'ENSG00000147044']"
237,1966,0.011190714975600712,0.06374796636402608,0.06427424674853682,0.046404309362721205,"['ENSG00000187010', 'ENSG00000138101', 'ENSG00000077092', 'ENSG00000079691', 'ENSG00000132932', 'ENSG00000126653', 'ENSG00000101004', 'ENSG00000222042']"
238,2638,0.06730463610030711,0.0496098237647675,0.022285299545619638,0.04639991980356475,"['ENSG00000162402', 'ENSG00000143947', 'ENSG00000134352', 'ENSG00000187871', 'ENSG00000150275', 'ENSG00000076108', 'ENSG00000140262', 'ENSG00000108423', 'ENSG00000183287']"
239,1033,0.06024466054514051,0.06726266669109464,0.011689274561567799,0.04639886726593431,"['ENSG00000159023', 'ENSG00000115295', 'ENSG00000106069', 'ENSG00000184304', 'ENSG00000198106', 'ENSG00000158527', 'ENSG00000108684', 'ENSG00000166960', 'ENSG00000198862', 'ENSG00000169306']"
240,2764,0.01664770552146365,0.06461606914177537,0.057200351329520345,0.04615470866425312,"['ENSG00000134121', 'ENSG00000131127', 'ENSG00000063438', 'ENSG00000137265', 'ENSG00000147364', 'ENSG00000107099', 'ENSG00000151240', 'ENSG00000073614', 'ENSG00000158270', 'ENSG00000125826']"
241,1131,0.06211265788355377,0.021781420587794854,0.0543170428276062,0.04607037376631828,"['ENSG00000152422', 'ENSG00000186472', 'ENSG00000156218', 'ENSG00000103150']"
242,2381,0.04111315310699865,0.025650624309200794,0.07135998070240021,0.04604125270619988,"['ENSG00000154027', 'ENSG00000176204', 'ENSG00000185008', 'ENSG00000163749', 'ENSG00000132842', 'ENSG00000187391', 'ENSG00000148655', 'ENSG00000169330', 'ENSG00000186153', 'ENSG00000169696']"
243,2078,0.022884041047946085,0.04159490993246436,0.07325713455677033,0.04591202851239359,"['ENSG00000173614', 'ENSG00000115750', 'ENSG00000163702', 'ENSG00000181355', 'ENSG00000133812', 'ENSG00000188393', 'ENSG00000183454', 'ENSG00000007237', 'ENSG00000101558', 'ENSG00000080573', 'ENSG00000166157', 'ENSG00000047644']"
244,2225,0.06528656493872403,0.047809841176494956,0.024466528086923064,0.04585431140071402,"['ENSG00000112655', 'ENSG00000002746', 'ENSG00000181211', 'ENSG00000165102', 'ENSG00000217173', 'ENSG00000120658', 'ENSG00000140263', 'ENSG00000105738', 'ENSG00000160193']"
245,758,0.003604682629229501,0.0626345457136631,0.07123706378042698,0.045825430707773195,"['ENSG00000121766', 'ENSG00000163527', 'ENSG00000113360', 'ENSG00000082213', 'ENSG00000180347', 'ENSG00000109911', 'ENSG00000170456', 'ENSG00000073910', 'ENSG00000198838', 'ENSG00000205020', 'ENSG00000078699', 'ENSG00000156299', 'ENSG00000185666', 'ENSG00000100234', 'ENSG00000198947']"
246,2135,0.06853504448430613,0.058911598669365045,0.009108947485947283,0.045518530213206156,"['ENSG00000138018', 'ENSG00000214870', 'ENSG00000171362', 'ENSG00000095777', 'ENSG00000134343', 'ENSG00000123104', 'ENSG00000142192']"
247,463,0.060337328081950546,0.009917887293850071,0.06602295087650419,0.045426055417434934,"['ENSG00000178104', 'ENSG00000075884', 'ENSG00000175054', 'ENSG00000183775', 'ENSG00000146416', 'ENSG00000050327']"
248,2151,0.06696428392082453,0.037375759701244536,0.03141203033737838,0.045250691319815815,"['ENSG00000116353', 'ENSG00000171094', 'ENSG00000144642', 'ENSG00000112462', 'ENSG00000106069', 'ENSG00000087502', 'ENSG00000184304', 'ENSG00000169203', 'ENSG00000108684', 'ENSG00000156265', 'ENSG00000169306']"
249,769,0.00952196935255415,0.055227789329364896,0.07065662041306496,0.045135459698328,"['ENSG00000055332', 'ENSG00000115825', 'ENSG00000144674', 'ENSG00000113569', 'ENSG00000065491', 'ENSG00000155849', 'ENSG00000139117', 'ENSG00000139865', 'ENSG00000173786', 'ENSG00000182670', 'ENSG00000184949', 'ENSG00000147036']"
250,866,0.05307797798886895,0.0648586761020124,0.016824139268137514,0.04492026445300629,"['ENSG00000196369', 'ENSG00000155903', 'ENSG00000164136', 'ENSG00000113580', 'ENSG00000112414']"
251,2463,0.03242522163782269,0.031142539246939122,0.07110614160075784,0.04489130082850655,"['ENSG00000162496', 'ENSG00000075975', 'ENSG00000006747', 'ENSG00000183049', 'ENSG00000111266', 'ENSG00000141052', 'ENSG00000134278', 'ENSG00000173875', 'ENSG00000169933']"
252,2375,0.04416020152159035,0.06440855072811245,0.02603502995800227,0.04486792740256836,"['ENSG00000184005', 'ENSG00000185008', 'ENSG00000163743', 'ENSG00000113231', 'ENSG00000196586', 'ENSG00000135205', 'ENSG00000119121', 'ENSG00000165637', 'ENSG00000178795', 'ENSG00000005810', 'ENSG00000198894', 'ENSG00000169684', 'ENSG00000175866', 'ENSG00000085224']"
253,2009,0.006607223074861395,0.05864810956642032,0.0688622366078198,0.04470585641636717,"['ENSG00000006555', 'ENSG00000143940', 'ENSG00000157445', 'ENSG00000177058', 'ENSG00000170581', 'ENSG00000140262', 'ENSG00000167005', 'ENSG00000108406']"
254,231,0.03234031962230802,0.0636888748779893,0.03805615443736315,0.04469511631255348,"['ENSG00000163362', 'ENSG00000114473']"
255,695,0.03517546062357724,0.06471240075305104,0.03408741926774383,0.044658426881457366,"['ENSG00000197747', 'ENSG00000163754', 'ENSG00000120256']"
256,2076,0.04220452043693513,0.020017462053947385,0.07158098261803389,0.0446009883696388,"['ENSG00000142599', 'ENSG00000071282', 'ENSG00000122584', 'ENSG00000153707', 'ENSG00000130413', 'ENSG00000142303', 'ENSG00000182621', 'ENSG00000011201']"
257,1748,0.06923464776948095,0.04960323294624686,0.014908366666641087,0.04458208246078963,"['ENSG00000172340', 'ENSG00000147576', 'ENSG00000196774', 'ENSG00000183230', 'ENSG00000110057', 'ENSG00000182185', 'ENSG00000137807', 'ENSG00000103047', 'ENSG00000079482']"
258,36,0.0347688512953755,0.06282169018872082,0.03565163609571755,0.04441405919327129,"['ENSG00000080947', 'ENSG00000197872', 'ENSG00000124788', 'ENSG00000136261', 'ENSG00000173068', 'ENSG00000215386', 'ENSG00000174496', 'ENSG00000099972', 'ENSG00000169895']"
259,2546,0.018960134037770332,0.061673276140063536,0.05253891894361004,0.04439077637381464,"['ENSG00000197701', 'ENSG00000215383', 'ENSG00000120645', 'ENSG00000103152', 'ENSG00000181031']"
260,2744,0.029198997262865303,0.06251577161252499,0.04104911674745381,0.044254628540948034,"['ENSG00000163879', 'ENSG00000144668', 'ENSG00000065882', 'ENSG00000020181', 'ENSG00000107338', 'ENSG00000122741', 'ENSG00000150667', 'ENSG00000078142', 'ENSG00000105186', 'ENSG00000157540', 'ENSG00000221877', 'ENSG00000147041']"
261,1681,0.021020626660902052,0.06270959291607142,0.0489857712155208,0.04423866359749809,"['ENSG00000182348', 'ENSG00000107779', 'ENSG00000077498', 'ENSG00000070961', 'ENSG00000185033', 'ENSG00000140995']"
262,1774,0.025085473130457104,0.06399732530117035,0.043479441609233616,0.04418741334695369,"['ENSG00000183960', 'ENSG00000104611', 'ENSG00000052126', 'ENSG00000134490', 'ENSG00000105705', 'ENSG00000185052', 'ENSG00000099917']"
263,480,0.06570166704244912,0.03403701373841614,0.03241030386649072,0.04404966154911866,"['ENSG00000157060', 'ENSG00000114757']"
264,1048,0.03482448150869459,0.06639301806688308,0.030877170041203498,0.044031556538927055,"['ENSG00000105778', 'ENSG00000150076', 'ENSG00000151322', 'ENSG00000021776', 'ENSG00000006114', 'ENSG00000150477', 'ENSG00000131069', 'ENSG00000159082', 'ENSG00000198947']"
265,1650,0.006196474002526884,0.05796353306621313,0.06764891825616359,0.043936308441634535,"['ENSG00000113448', 'ENSG00000169122', 'ENSG00000151838', 'ENSG00000069667', 'ENSG00000173826', 'ENSG00000198909', 'ENSG00000171791', 'ENSG00000126583']"
266,915,0.06424746004864573,0.022697007921524345,0.044727366818115115,0.043890611596095065,"['ENSG00000117643', 'ENSG00000168214', 'ENSG00000124564', 'ENSG00000104044', 'ENSG00000182601', 'ENSG00000214719', 'ENSG00000154721']"
267,754,0.06757605036720633,0.04592885515652597,0.017521566613577306,0.04367549071243654,"['ENSG00000106080', 'ENSG00000197321', 'ENSG00000189403', 'ENSG00000197162', 'ENSG00000101746', 'ENSG00000101321', 'ENSG00000171189']"
268,1431,0.024789109776029362,0.06367325333645567,0.042274502564105206,0.04357895522553008,"['ENSG00000160062', 'ENSG00000018699', 'ENSG00000182973', 'ENSG00000113389', 'ENSG00000105778', 'ENSG00000216937', 'ENSG00000087470', 'ENSG00000151322', 'ENSG00000132142', 'ENSG00000150477', 'ENSG00000198646', 'ENSG00000166979', 'ENSG00000198947']"
269,999,0.06475852791219949,0.0505769454780966,0.015393272934161359,0.04357624877481915,"['ENSG00000215382', 'ENSG00000168204', 'ENSG00000147996', 'ENSG00000177951', 'ENSG00000181031', 'ENSG00000101557', 'ENSG00000178605']"
270,2215,0.053065139167010784,0.06377575859427452,0.01387920245917485,0.043573366740153385,"['ENSG00000168038', 'ENSG00000182836', 'ENSG00000102780', 'ENSG00000067369', 'ENSG00000120071', 'ENSG00000142065', 'ENSG00000182240', 'ENSG00000100262', 'ENSG00000147044']"
271,1559,0.007896641011029715,0.05950740126892924,0.06284506038762629,0.04341636755586175,"['ENSG00000162614', 'ENSG00000138758', 'ENSG00000113273', 'ENSG00000187391', 'ENSG00000099139', 'ENSG00000149256', 'ENSG00000067715', 'ENSG00000021645', 'ENSG00000141568']"
272,101,0.06524267774540932,0.01512681520449405,0.04978930334560573,0.043386265431836366,"['ENSG00000116641', 'ENSG00000115504', 'ENSG00000163618', 'ENSG00000112232', 'ENSG00000198363', 'ENSG00000196935', 'ENSG00000126785', 'ENSG00000197170', 'ENSG00000083817', 'ENSG00000131089']"
273,2029,0.006687273710713271,0.05555987386032939,0.06780764991417527,0.043351599161739314,"['ENSG00000172260', 'ENSG00000163412', 'ENSG00000018189', 'ENSG00000178175', 'ENSG00000188463', 'ENSG00000214605', 'ENSG00000148730', 'ENSG00000182732', 'ENSG00000161542', 'ENSG00000067177']"
274,1811,0.034602400141302496,0.06251370196696371,0.03289342459640466,0.04333650890155696,"['ENSG00000121904', 'ENSG00000082196', 'ENSG00000164619', 'ENSG00000198876', 'ENSG00000135372', 'ENSG00000205726']"
275,31,0.022477791593410075,0.06237624753266573,0.04514347638934851,0.0433325051718081,"['ENSG00000116721', 'ENSG00000144712', 'ENSG00000112137', 'ENSG00000183049', 'ENSG00000187079', 'ENSG00000178878', 'ENSG00000006740', 'ENSG00000175354', 'ENSG00000105613']"
276,1730,0.06480684755370021,0.039740275414660575,0.024756279608700426,0.043101134192353736,"['ENSG00000163697', 'ENSG00000132356', 'ENSG00000175600', 'ENSG00000165061', 'ENSG00000151233', 'ENSG00000172766', 'ENSG00000159433', 'ENSG00000152217', 'ENSG00000196090', 'ENSG00000171587', 'ENSG00000198951']"
277,844,0.0633846203610301,0.06025137391872704,0.005183637505392653,0.0429398772617166,"['ENSG00000155052', 'ENSG00000175455', 'ENSG00000188580', 'ENSG00000214814']"
278,2710,0.024691774314269423,0.059605200719088314,0.044255572743713854,0.04285084925902387,"['ENSG00000117115', 'ENSG00000131374', 'ENSG00000047662', 'ENSG00000176788', 'ENSG00000003987', 'ENSG00000044459', 'ENSG00000070081', 'ENSG00000103489', 'ENSG00000141449', 'ENSG00000074855', 'ENSG00000125851', 'ENSG00000100033']"
279,2064,0.05434090514667332,0.009019369752568309,0.06490029452368618,0.042753523140975934,"['ENSG00000142609', 'ENSG00000186487', 'ENSG00000109685', 'ENSG00000112699', 'ENSG00000002822', 'ENSG00000176595', 'ENSG00000130595', 'ENSG00000070366', 'ENSG00000133275', 'ENSG00000101327']"
280,2054,0.0349912099307403,0.0248850152536761,0.06833444148302079,0.04273688888914573,"['ENSG00000197785', 'ENSG00000115705', 'ENSG00000142319', 'ENSG00000164877', 'ENSG00000198010', 'ENSG00000185736', 'ENSG00000182208', 'ENSG00000082805', 'ENSG00000103249', 'ENSG00000167703', 'ENSG00000185761', 'ENSG00000185291']"
281,482,0.06344836683943868,0.030371134401939344,0.03413076980039478,0.0426500903472576,['ENSG00000163872']
282,913,0.06324065850116313,0.030988267459906637,0.03308328848332167,0.042437404814797144,"['ENSG00000169641', 'ENSG00000182247', 'ENSG00000136231', 'ENSG00000197217', 'ENSG00000165309', 'ENSG00000027001', 'ENSG00000168434', 'ENSG00000125814', 'ENSG00000100028', 'ENSG00000100031', 'ENSG00000178026', 'ENSG00000165186']"
283,2592,0.011764503331869491,0.04683689650148153,0.06856718553230166,0.04238952845521756,"['ENSG00000025800', 'ENSG00000170293', 'ENSG00000150712', 'ENSG00000157168', 'ENSG00000170759', 'ENSG00000151746', 'ENSG00000151320', 'ENSG00000140199', 'ENSG00000134775', 'ENSG00000101444', 'ENSG00000133424', 'ENSG00000198947']"
284,1473,0.04462679914198816,0.060872696684673426,0.021450696839019658,0.04231673088856042,"['ENSG00000113448', 'ENSG00000169122', 'ENSG00000166889', 'ENSG00000139734', 'ENSG00000139970', 'ENSG00000069667', 'ENSG00000108588', 'ENSG00000119537']"
285,718,0.00550563770608278,0.055353285688906906,0.0660391783900559,0.04229936726168186,"['ENSG00000147996', 'ENSG00000120645', 'ENSG00000181031', 'ENSG00000182378']"
286,2466,0.036114696329459545,0.02250164961133123,0.06785790259949863,0.04215808284676314,"['ENSG00000218328', 'ENSG00000038382', 'ENSG00000112149', 'ENSG00000136267', 'ENSG00000185053', 'ENSG00000147862', 'ENSG00000151474', 'ENSG00000152268', 'ENSG00000186260', 'ENSG00000215525', 'ENSG00000172264', 'ENSG00000215561']"
287,264,0.06537712287157774,0.05396607507020235,0.007046950305084465,0.04213004941562152,['ENSG00000143653']
288,488,0.06311116835102439,0.023492600165191106,0.0392897329479456,0.041964500488053696,"['ENSG00000081237', 'ENSG00000138411', 'ENSG00000145113']"
289,56,0.049692058693617584,0.010289602776319953,0.06573903342708945,0.041906898299008996,"['ENSG00000126705', 'ENSG00000163798', 'ENSG00000106052', 'ENSG00000061794', 'ENSG00000152520', 'ENSG00000169181', 'ENSG00000153339', 'ENSG00000183579']"
290,1539,0.018368653538636863,0.05944983758032322,0.04787921780254692,0.041899236307169,"['ENSG00000144040', 'ENSG00000163605', 'ENSG00000056291', 'ENSG00000214944', 'ENSG00000079841', 'ENSG00000104321', 'ENSG00000083067', 'ENSG00000107736', 'ENSG00000175582', 'ENSG00000090863']"
291,751,0.012308330511004897,0.04695198050700128,0.06638736296445132,0.0418825579941525,"['ENSG00000120656', 'ENSG00000146592', 'ENSG00000104299', 'ENSG00000132938', 'ENSG00000203289', 'ENSG00000196296', 'ENSG00000108684', 'ENSG00000166960', 'ENSG00000169306']"
292,506,0.055437885615974666,0.0597732656262815,0.009830709823290817,0.04168062035518233,"['ENSG00000119203', 'ENSG00000168137', 'ENSG00000109667', 'ENSG00000112902', 'ENSG00000173273', 'ENSG00000166478', 'ENSG00000214826', 'ENSG00000154914', 'ENSG00000017797', 'ENSG00000101349', 'ENSG00000101849']"
293,256,0.0374307874776423,0.02118011603713967,0.06636764500290156,0.041659516172561174,['ENSG00000182901']
294,1668,0.025218940395861863,0.03274145722389221,0.06681623650714755,0.041592211375633875,"['ENSG00000056291', 'ENSG00000038102', 'ENSG00000083067', 'ENSG00000107736', 'ENSG00000175581', 'ENSG00000118922', 'ENSG00000119661', 'ENSG00000168411']"
295,2199,0.051974645731970665,0.05779831421095878,0.014327556812422699,0.041366838918450714,"['ENSG00000116885', 'ENSG00000079215', 'ENSG00000136250', 'ENSG00000183032', 'ENSG00000180386', 'ENSG00000159259', 'ENSG00000100142']"
296,2743,0.01507276506978087,0.05748564641922713,0.05137060571461916,0.04130967240120905,"['ENSG00000163874', 'ENSG00000144668', 'ENSG00000065882', 'ENSG00000082068', 'ENSG00000112139', 'ENSG00000147475', 'ENSG00000107338', 'ENSG00000070601', 'ENSG00000150667', 'ENSG00000157540', 'ENSG00000179750']"
297,1872,0.012090927455428755,0.0495397911593318,0.06196159773506224,0.04119743878327427,"['ENSG00000071051', 'ENSG00000085377', 'ENSG00000219902', 'ENSG00000133135']"
298,748,0.004978799858799903,0.056178002189844846,0.06178811745718121,0.04098163983527532,"['ENSG00000220917', 'ENSG00000196478', 'ENSG00000123094', 'ENSG00000132970', 'ENSG00000139910', 'ENSG00000128731']"
299,1643,0.02324200955219567,0.056931038377806546,0.042272639598231763,0.040815229176077994,"['ENSG00000159588', 'ENSG00000171132', 'ENSG00000179715', 'ENSG00000102445', 'ENSG00000215471', 'ENSG00000129636', 'ENSG00000167107', 'ENSG00000167306', 'ENSG00000054611']"
300,2065,0.05065396329388022,0.008151197211118415,0.06341564862057567,0.04074026970852477,"['ENSG00000186487', 'ENSG00000130997', 'ENSG00000112699', 'ENSG00000002822', 'ENSG00000080503', 'ENSG00000180176', 'ENSG00000151067', 'ENSG00000070366', 'ENSG00000104885']"
